도형아이디,시도명,시군구명,읍면동명,법정동명,지번,도로명,건물번호,통정보,건물명,동정보,호정보,등본주소,계약주소,준공일,입주형태,지번주소,기준년도,년도값,공간아이디,면적,등급,공간정보,longitude,latitude
2479,서울특별시,구로구,고척2동,고척동,273-49,경인로35길,May-85,25통,\N,\N,\N,서울특별시 구로구 고척2동 273-49,서울특별시 구로구 고척동 273-49번지,1988-05-24,단독주택,서울특별시 구로구 고척동 273-49번지,2012-01-01,2012,318,0,3,POINT (126.852112248005 37.5001856207383),126.852112248005,37.5001856207383
14944,경기도,광주시,송정동,송정동,93-14,수하길28번길,07월 07일,4통,\N,\N,\N,경기도 광주시 송정동 93-14,경기도 광주시 송정동 93-14번지,1990-05-23,단독주택,경기도 광주시 송정동 93-14번지,2011-07-27,2011,564,65111.13689,2,POINT (127.263503348112 37.4143973027423),127.263503348112,37.4143973027423
26772,경기도,광명시,소하2동,소하동,953,영당안로,6,7통,렉스빌,나,B01,경기도 광명시 소하2동 953,경기도 광명시 소하동 953번지,2001-12-21,다세대주택,경기도 광명시 소하동 953번지,2012-07-06,2012,2255,509.628183,3,POINT (126.877249072714 37.4328908824515),126.877249072714,37.4328908824515
2480,서울특별시,구로구,고척2동,고척동,273-49,경인로35길,May-85,25통,\N,\N,\N,서울특별시 구로구 고척2동 273-49,서울특별시 구로구 고척동 273-49번지,1988-05-24,단독주택,서울특별시 구로구 고척동 273-49번지,2012-01-01,2012,318,0,3,POINT (126.852112248005 37.5001856207383),126.852112248005,37.5001856207383
14943,경기도,광주시,송정동,송정동,93-14,수하길28번길,07월 07일,4통,\N,\N,\N,경기도 광주시 송정동 93-14,경기도 광주시 송정동 93-14번지,1990-05-23,단독주택,경기도 광주시 송정동 93-14번지,2011-07-27,2011,564,65111.13689,2,POINT (127.263503348112 37.4143973027423),127.263503348112,37.4143973027423
26773,경기도,광명시,소하2동,소하동,953,영당안로,6,7통,렉스빌,나,B02,경기도 광명시 소하2동 953,경기도 광명시 소하동 953번지,2001-12-21,다세대주택,경기도 광명시 소하동 953번지,2012-07-06,2012,2255,509.628183,3,POINT (126.877249072714 37.4328908824515),126.877249072714,37.4328908824515
14942,경기도,광주시,송정동,송정동,93-13,수하길,Jul-34,4통,삼화빌라,1,101,경기도 광주시 송정동 93-13,경기도 광주시 송정동 93-13번지,1991-12-30,다세대주택,경기도 광주시 송정동 93-13번지,2011-07-27,2011,564,65111.13689,2,POINT (127.264035263687 37.414693477291),127.264035263687,37.414693477291
21077,경기도,광명시,광명4동,광명동,158-612,광명로888번길,12월 26일,7통,이화빌라,\N,B02,경기도 광명시 광명4동 158-612,경기도 광명시 광명동 158-612번지,1988-08-13,다세대주택,경기도 광명시 광명동 158-612번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.856194318671 37.4768815829777),126.856194318671,37.4768815829777
26774,경기도,광명시,소하2동,소하동,953-1,영우로,14,7통,라이프맨션,다,B01,경기도 광명시 소하2동 953-1,경기도 광명시 소하동 953-1번지,1993-06-03,다세대주택,경기도 광명시 소하동 953-1번지,2012-07-06,2012,4543,243.4219665,3,POINT (126.877746622487 37.4327111744474),126.877746622487,37.4327111744474
14941,경기도,광주시,송정동,송정,Jan-92,\N,\N,\N,하나아트빌라,\N,105,경기도 광주시 송정동 92-1,경기도 광주시 송정동 92-1번지,2002-11-28,다가구주택,경기도 광주시 송정동 92-1번지,2011-07-27,2011,564,65111.13689,2,POINT (127.262611513614 37.4145794834078),127.262611513614,37.4145794834078
21078,경기도,광명시,광명4동,광명동,158-613,광명로888번길,26-18,7통,지층 뒤쪽,\N,\N,경기도 광명시 광명4동 158-613,경기도 광명시 광명동 158-613번지,1988-12-01,단독주택,경기도 광명시 광명동 158-613번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.856137992282 37.4767734145172),126.856137992282,37.4767734145172
26775,경기도,광명시,소하2동,소하동,953-2,영우로,16,7통,라이프맨션,나,B01,경기도 광명시 소하2동 953-2,경기도 광명시 소하동 953-2번지,1993-06-03,다세대주택,경기도 광명시 소하동 953-2번지,2010-09-21,2010,4546,53867.11407,2,POINT (126.877430289461 37.4326748388972),126.877430289461,37.4326748388972
14940,경기도,광주시,송정동,송정,Jan-92,\N,\N,\N,하나아트빌라,\N,104,경기도 광주시 송정동 92-1,경기도 광주시 송정동 92-1번지,2002-11-28,다가구주택,경기도 광주시 송정동 92-1번지,2011-07-27,2011,564,65111.13689,2,POINT (127.262611513614 37.4145794834078),127.262611513614,37.4145794834078
21079,경기도,광명시,광명4동,광명동,158-613,광명로888번길,26-18,7통,지층 앞쪽,\N,\N,경기도 광명시 광명4동 158-613,경기도 광명시 광명동 158-613번지,1988-12-01,단독주택,경기도 광명시 광명동 158-613번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.856137992282 37.4767734145172),126.856137992282,37.4767734145172
26776,경기도,광명시,소하2동,소하동,953-6,영우로,12월 05일,7통,렉스빌,라,B01,경기도 광명시 소하2동 953-6,경기도 광명시 소하동 953-6번지,2002-03-06,다세대주택,경기도 광명시 소하동 953-6번지,2010-09-21,2010,4546,53867.11407,2,POINT (126.877610751836 37.4328281858158),126.877610751836,37.4328281858158
14939,경기도,광주시,송정동,송정,Jan-92,\N,\N,\N,하나아트빌라,\N,103,경기도 광주시 송정동 92-1,경기도 광주시 송정동 92-1번지,2002-11-28,다가구주택,경기도 광주시 송정동 92-1번지,2011-07-27,2011,564,65111.13689,2,POINT (127.262611513614 37.4145794834078),127.262611513614,37.4145794834078
21080,경기도,광명시,광명4동,광명동,158-615,광명로878번길,23,7통,송림빌리지,가,B01,경기도 광명시 광명4동 158-615,경기도 광명시 광명동 158-615번지,2001-07-05,다세대주택,경기도 광명시 광명동 158-615번지,2013-08-06,2013,4521,711.3765925,3,POINT (126.85594596288 37.4767010786928),126.85594596288,37.4767010786928
5657,경기도,부천시원미구,소사동,소사동,74-31,부일로568번길,26,4통,\N,\N,\N,경기도 부천시원미구 소사동 74-31,경기도 부천시 소사동 74-31번지,1988-02-17,단독주택,경기도 부천시 소사동 74-31번지,2011-07-27,2011,3775,99.223167,2,POINT (126.792458243106 37.4835624208132),126.792458243106,37.4835624208132
14938,경기도,광주시,송정동,송정동,Jan-92,\N,\N,\N,하나아트빌라,\N,101,경기도 광주시 송정동 92-1,경기도 광주시 송정동 92-1번지,2002-11-28,다가구주택,경기도 광주시 송정동 92-1번지,2011-07-27,2011,564,65111.13689,2,POINT (127.262611513614 37.4145794834078),127.262611513614,37.4145794834078
21081,경기도,광명시,광명4동,광명동,158-615,광명로878번길,23,7통,송림빌리지,가,B02,경기도 광명시 광명4동 158-615,경기도 광명시 광명동 158-615번지,2001-07-05,다세대주택,경기도 광명시 광명동 158-615번지,2013-08-06,2013,4521,711.3765925,3,POINT (126.85594596288 37.4767010786928),126.85594596288,37.4767010786928
27992,서울특별시,강남구,일원1동,일원동,676-8,양재대로북75길,26,22통,\N,\N,B01,서울특별시 강남구 일원1동 676-8,서울특별시 강남구 일원동 676-8번지,1987-06-10,단독주택,서울특별시 강남구 일원동 676-8번지,2014-01-01,2014,32,125.535,3,POINT (127.083088665774 37.4913559982047),127.083088665774,37.4913559982047
21082,경기도,광명시,광명4동,광명동,158-616,광명로888번길,22-15,7통,성일빌라,나,B01,경기도 광명시 광명4동 158-616,경기도 광명시 광명동 158-616번지,2001-05-02,다세대주택,경기도 광명시 광명동 158-616번지,2013-08-06,2013,4521,711.3765925,3,POINT (126.8559909737 37.4768182576992),126.8559909737,37.4768182576992
5658,경기도,부천시원미구,소사동,소사동,74-33,부일로568번길,04월 28일,4통,\N,\N,\N,경기도 부천시원미구 소사동 74-33,경기도 부천시 소사동 74-33번지,1992-03-27,단독주택,경기도 부천시 소사동 74-33번지,2010-09-21,2010,1474,168.22214,2,POINT (126.792345255051 37.4835351377183),126.792345255051,37.4835351377183
14937,경기도,광주시,송정동,송정동,Jul-91,수하길28번길,6,4통,\N,\N,b02,경기도 광주시 송정동 91-7,경기도 광주시 송정동 91-7번지,1990-07-20,단독주택,경기도 광주시 송정동 91-7번지,2011-07-27,2011,564,65111.13689,2,POINT (127.263029770582 37.4146596563117),127.263029770582,37.4146596563117
21083,경기도,광명시,광명4동,광명동,158-616,광명로888번길,22-15,7통,성일빌라,나,B02,경기도 광명시 광명4동 158-616,경기도 광명시 광명동 158-616번지,2001-05-02,다세대주택,경기도 광명시 광명동 158-616번지,2013-08-06,2013,4521,711.3765925,3,POINT (126.8559909737 37.4768182576992),126.8559909737,37.4768182576992
27993,서울특별시,강남구,일원1동,일원동,676-8,양재대로북75길,26,22통,\N,\N,B03,서울특별시 강남구 일원1동 676-8,서울특별시 강남구 일원동 676-8번지,1987-06-10,단독주택,서울특별시 강남구 일원동 676-8번지,2014-01-01,2014,32,125.535,3,POINT (127.083088665774 37.4913559982047),127.083088665774,37.4913559982047
14936,경기도,광주시,송정동,송정동,Jul-91,수하길28번길,6,4통,\N,\N,b01,경기도 광주시 송정동 91-7,경기도 광주시 송정동 91-7번지,1990-07-20,단독주택,경기도 광주시 송정동 91-7번지,2011-07-27,2011,564,65111.13689,2,POINT (127.263029770582 37.4146596563117),127.263029770582,37.4146596563117
21084,경기도,광명시,광명4동,광명동,158-617,광명로888번길,22-13,7통,송림빌리지,다,B01,경기도 광명시 광명4동 158-617,경기도 광명시 광명동 158-617번지,2001-07-10,다세대주택,경기도 광명시 광명동 158-617번지,2013-08-06,2013,4521,711.3765925,3,POINT (126.85604721627 37.4769264680692),126.85604721627,37.4769264680692
5659,경기도,부천시원미구,소사동,소사동,74-33,부일로568번길,04월 28일,4통,\N,\N,\N,경기도 부천시원미구 소사동 74-33,경기도 부천시 소사동 74-33번지,1992-03-27,단독주택,경기도 부천시 소사동 74-33번지,2010-09-21,2010,1474,168.22214,2,POINT (126.792345255051 37.4835351377183),126.792345255051,37.4835351377183
14935,경기도,광주시,송정동,송정동,Jun-91,수하길28번길,06월 01일,4통,\N,\N,b02,경기도 광주시 송정동 91-6,경기도 광주시 송정동 91-6번지,1991-11-13,단독주택,경기도 광주시 송정동 91-6번지,2011-07-27,2011,564,65111.13689,2,POINT (127.263029435306 37.4145695927621),127.263029435306,37.4145695927621
21085,경기도,광명시,광명4동,광명동,158-617,광명로888번길,22-13,7통,송림빌리지,다,B02,경기도 광명시 광명4동 158-617,경기도 광명시 광명동 158-617번지,2001-07-10,다세대주택,경기도 광명시 광명동 158-617번지,2013-08-06,2013,4521,711.3765925,3,POINT (126.85604721627 37.4769264680692),126.85604721627,37.4769264680692
5660,경기도,부천시원미구,소사동,소사동,74-33,부일로568번길,04월 28일,4통,\N,\N,\N,경기도 부천시원미구 소사동 74-33,경기도 부천시 소사동 74-33번지,1992-03-27,단독주택,경기도 부천시 소사동 74-33번지,2010-09-21,2010,1474,168.22214,2,POINT (126.792345255051 37.4835351377183),126.792345255051,37.4835351377183
14934,경기도,광주시,송정동,송정동,Jun-91,수하길28번길,06월 01일,4통,\N,\N,b01,경기도 광주시 송정동 91-6,경기도 광주시 송정동 91-6번지,1991-11-13,단독주택,경기도 광주시 송정동 91-6번지,2011-07-27,2011,564,65111.13689,2,POINT (127.263029435306 37.4145695927621),127.263029435306,37.4145695927621
21086,경기도,광명시,광명4동,광명동,158-618,광명로888번길,07월 22일,7통,지층,\N,\N,경기도 광명시 광명4동 158-618,경기도 광명시 광명동 158-618번지,1985-08-24,단독주택,경기도 광명시 광명동 158-618번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.856159869049 37.4771788890833),126.856159869049,37.4771788890833
5663,경기도,부천시원미구,소사동,소사동,74-41,부일로568번길,28-16,4통,\N,\N,101,경기도 부천시원미구 소사동 74-41,경기도 부천시 소사동 74-41번지,1988-08-23,다가구주택,경기도 부천시 소사동 74-41번지,2010-09-21,2010,3173,180.0226515,2,POINT (126.792083823491 37.4840482359212),126.792083823491,37.4840482359212
14933,경기도,광주시,송정동,송정동,Apr-91,\N,10월 12일,4통,\N,\N,b02,경기도 광주시 송정동 91-4,경기도 광주시 송정동 91-4번지,1990-07-04,단독주택,경기도 광주시 송정동 91-4번지,2011-07-27,2011,564,65111.13689,2,POINT (127.262893899932 37.4145788966746),127.262893899932,37.4145788966746
21087,경기도,광명시,광명4동,광명동,158-620,광명로888번길,03월 22일,7통,영진아트빌라,\N,B01,경기도 광명시 광명4동 158-620,경기도 광명시 광명동 158-620번지,2002-09-07,다세대주택,경기도 광명시 광명동 158-620번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.856204879869 37.4772689945424),126.856204879869,37.4772689945424
27994,서울특별시,강남구,일원1동,일원동,676-8,양재대로북75길,26,22통,\N,\N,B04,서울특별시 강남구 일원1동 676-8,서울특별시 강남구 일원동 676-8번지,1987-06-10,단독주택,서울특별시 강남구 일원동 676-8번지,2014-01-01,2014,32,125.535,3,POINT (127.083088665774 37.4913559982047),127.083088665774,37.4913559982047
14932,경기도,광주시,송정동,송정동,Apr-91,\N,10월 12일,4통,\N,\N,b01,경기도 광주시 송정동 91-4,경기도 광주시 송정동 91-4번지,1990-07-04,단독주택,경기도 광주시 송정동 91-4번지,2011-07-27,2011,564,65111.13689,2,POINT (127.262893899932 37.4145788966746),127.262893899932,37.4145788966746
21088,경기도,광명시,광명4동,광명동,158-620,광명로888번길,03월 22일,7통,영진아트빌라,\N,B02,경기도 광명시 광명4동 158-620,경기도 광명시 광명동 158-620번지,2002-09-07,다세대주택,경기도 광명시 광명동 158-620번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.856204879869 37.4772689945424),126.856204879869,37.4772689945424
5664,경기도,부천시원미구,소사동,소사동,74-41,부일로568번길,28-16,4통,\N,\N,103,경기도 부천시원미구 소사동 74-41,경기도 부천시 소사동 74-41번지,1988-08-23,다가구주택,경기도 부천시 소사동 74-41번지,2010-09-21,2010,3173,180.0226515,2,POINT (126.792083823491 37.4840482359212),126.792083823491,37.4840482359212
14931,경기도,광주시,송정동,송정동,Jan-91,\N,10월 14일,4통,\N,\N,\N,경기도 광주시 송정동 91-1,경기도 광주시 송정동 91-1번지,1990-07-20,단독주택,경기도 광주시 송정동 91-1번지,2011-07-27,2011,564,65111.13689,2,POINT (127.262905550777 37.4146779288606),127.262905550777,37.4146779288606
21089,경기도,광명시,광명4동,광명동,158-623,광명로888번길,06월 22일,9통,장미빌라,\N,B01,경기도 광명시 광명4동 158-623,경기도 광명시 광명동 158-623번지,1989-06-07,다세대주택,경기도 광명시 광명동 158-623번지,2010-09-21,2010,3960,374674.2458,2,POINT (126.856001283441 37.4773318169067),126.856001283441,37.4773318169067
